Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
South Sudan,SSD,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.195506312,6.367822558,10.68860644,16.06259332,20.31954153,25.43799541,,13.13535534,,,18.60341424,20.98520987,27.74261187,,,,,,,,,,,,,,,,
Small states,SST,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016343156,0.866441264,3.230244856,9.336066494,8.549763942,3.389603354,1.569082117,1.826105587,3.096938703,2.495623354,1.591007147,1.306638913,0.105717799,0.140601585,0.036123567,0.020896134,0.195393022,0.338866157,0.453160359,0.081311526,0.05453063,0.010094931,,,,,,,,
Slovenia,SVN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63027514,2.297366696,2.503190547,3.639671079,3.735439409,3.148702438,4.625721698,3.944335155,1.68802036,2.241071711,1.31482294,2.675638396,6.109296376,2.424406371,2.042527715,1.004060712,0.992752196,0.858585117,0.852162344,1.471762818,0.845629993,0.683031216,0.824930218,0.692283888,0.275972053,0.860319363,,
Sweden,SWE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,0.131506616,0.140999147,0.395901833,0.405963337,1.671409339,1.26424325,2.829529516,4.03408255,9.377204236,7.756496622,9.463246241,11.24530154,10.70355032,9.01582083,8.274591315,5.982585908,7.488115497,10.00641925,19.06898468,38.63483736,37.15716274,44.72027702,56.99269457,73.76710553,78.38068598,144.2203786,123.7147407,69.54027247,59.3522632,80.44282579,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147960875,0.022366236,23.19525245,20.81418102,12.75913984,0.009690621,0.012082202,0.551061591,0.012567886,0.002275211,0.001444,0.000943957,0.001822971,0.102035486,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.37234666,,,,,,,,
Syrian Arab Republic,SYR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.23368078,18.04591547,17.63644295,27.08170529,31.12733572,25.78266695,,50.27375456,29.38919406,21.10698517,24.61938184,27.12940333,18.56367175,37.79480178,145.3350505,70.81837497,127.307379,112.0938863,75.10957139,52.92913602,71.18145769,99.2854575,302.0354259,140.036108,121.2889012,83.71485814,111.0665521,188.118752,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2224242,13.04860032,16.56190651,19.51013759,20.63266291,39.4278972,60.50844591,41.19743761,32.18175987,29.07686568,24.04017671,17.7246073,15.25783256,13.96080071,16.06267858,14.9986501,16.70905346,15.56181003,15.18537914,36.59530773,,
Togo,TGO,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,2.141962042,0.668655635,1.516817309,1.982878404,2.239360491,3.40096609,5.109431102,21.3652019,21.26898647,17.60770719,18.43908123,19.74963771,64.10382216,67.57905839,55.24441776,34.80279794,3.646084796,11.75588399,19.94321641,29.45239756,15.2945486,25.81191984,30.73724671,68.6559343,67.63435401,47.4438863,43.74565566,42.8805068,36.39797629,44.94734912,65.20901845,58.05292973,60.07960147,83.24616941,76.26075395,67.61007493,78.62244752,74.39983806,76.27813257,67.48558035,96.17184862,,
Tajikistan,TJK,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,2.076629283,1.857980832,1.71106347,1.206808795,0.94113776,1.764138399,3.709064537,6.166803171,3.638835582,2.884941866,2.5723808,2.832343565,5.018889947,7.885576902,10.96312948,16.11113631,9.166612912,10.3818129,15.59997899,11.30297227,11.55110629,7.815854991,6.587278757,4.045382681,6.324343303,9.256304835,11.18106786,14.94484669,25.68842309,18.8257809,24.31641093,25.09976172,19.51390173,20.17821677,18.41806173,15.67651245,12.8219014,16.99436473,17.23107678,20.19097792,25.81772688,39.63125729,,
Timor-Leste,TLS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.657527476,,,,,3.568374461,,,,,,
Tonga,TON,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.87301015,41.12205291,37.10966152,45.24619123,57.39982702,59.4072688,64.79624571,80.47613507,72.06772557,64.78427002,53.40587257,33.91441969,28.92658921,24.80960003,30.73701385,34.29784861,31.15013306,40.58789805,42.09791076,39.67396856,62.68334781,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.195506312,6.367822558,10.68860644,16.06259332,20.31954153,25.43799541,,13.13535534,,,18.60341424,20.98520987,27.74261187,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.705839547,1.882185038,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76291801,3.713740684,1.027714331,0.948462664,0.742424391,,,,,,,,,,,,3.972636341,2.183245299,2.64481644,0.948743678,1.764806058,,,,,,,,
Turkiye,TUR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.480219365,5.246111727,8.867606065,16.58376469,30.05486301,19.96686404,23.00801462,20.7182512,26.51726014,60.50716757,32.55453657,28.29201722,31.19173387,35.84595685,39.44724479,40.65337071,47.67232878,28.71513771,48.16338924,51.90027021,43.04746851,40.7613446,39.07405111,39.37928658,40.4580657,32.40350558,43.92416073,47.50436818,45.74457019,120.590364,,
Tuvalu,TUV,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000314683,0.035885231,0.052497326,,,,,,,,,,,,,,,,,,,0.028031412,,
Uganda,UGA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,UKR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01028031,0.69549005,0.342238909,0.173019452,0.091967373,0.038020028,0.0135503,0.017369892,0.009114448,0.000857794,,,
Upper middle income,UMC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.34434821,16.85052493,13.58412782,18.14670332,22.82834097,18.73497353,,31.56532709,18.68700474,15.23199094,18.38059999,21.43697177,18.4980468,33.78259765,92.99619104,52.7243926,84.22976906,74.93609761,52.16977775,39.2225176,49.91316439,67.75367943,209.4439977,104.0252184,90.17180353,66.32454899,87.64432932,153.8644491,,
Uruguay,URY,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053220133,0.002901906,0.002680905,,0.001024191,0.000542029,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,8.147704558,9.251622174,7.967716802,9.603848275,10.34702872,14.34273601,12.96397832,15.19664668,21.93490822,27.4523809,33.85088981,47.63963516,59.255137,37.52744709,41.50558886,34.07760068,34.74825227,38.80862417,50.07483788,50.07034341,67.78535263,86.28007851,108.0208368,135.7771559,195.3627226,290.529673,197.3513343,156.0315221,140.0529357,156.3626235,197.8050287,221.3570593,296.0612375,319.8777949,236.9541848,239.3877551,263.1170677,199.0249809,197.3928424,222.0805473,227.389074,225.0392114,204.2675665,160.8491379,108.4709536,,,
Uzbekistan,UZB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.654342771,1.622426622,0.425703813,1.794772282,4.223634726,1.700990866,0.963746663,1.862966997,0.933195285,0.09559325,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.24073339,31.13682957,20.96211978,6.676905803,,6.534360533,12.79198219,9.924816853,10.5073844,15.74373605,17.02761223,9.438692942,16.40399202,,
Vanuatu,VUT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,6.054207455,6.800249913,6.164209426,7.560534115,6.916370603,8.960712229,9.641881767,8.77208187,14.59762413,17.64492234,23.80485539,32.50875697,46.92542866,38.23890212,44.6072838,31.93281149,24.28242028,22.45766791,30.18890135,33.41498967,33.95624933,40.96383864,58.63047371,72.73400156,102.9332996,144.3822998,103.5313776,81.85207394,75.70587499,83.420799,99.39867366,117.9531549,161.0560105,139.613893,116.49011,111.7165728,104.4587204,81.83264646,87.44545422,99.94870436,157.035834,122.9725037,115.2979872,95.49096412,83.79685065,,,
Samoa,WSM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,2.083579998,1.805618166,1.846524476,2.119851031,3.334936164,5.802807362,2.794308239,3.019449464,3.550253691,2.159028035,3.769102568,7.067937292,10.25445003,4.237010257,6.847557888,6.541793841,5.975213774,4.92843639,5.376930306,8.700746047,9.286291831,16.32414201,24.89615375,35.48291452,48.059863,46.45836733,26.11115992,36.94109622,24.90050184,32.74671274,38.53439546,57.17780283,77.37682856,64.09915269,65.96241564,66.42257268,49.28660914,52.22462369,57.93428359,64.4536591,67.48825861,124.3685526,107.4108303,72.99417425,73.30597916,87.03054754,,
Zambia,ZMB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010938501,0.005778855,0.073945972,0.185904268,0.037029273,0.16714231,0.027772903,0.122116783,0.119222182,0.133010471,0.035202723,0.133223391,0.0943806,,,,0.098837636,0.087384585,0.071363984,,,,,,,,,,
Zimbabwe,ZWE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764799328,2.509188142,1.960830995,2.737355162,3.667827819,1.253676955,2.933211078,,,,,,,,,,,,,,,,,,,,,,,
