Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Slovenia,SVN,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.71178127,27.00398334,29.72564821,20.61071411,27.89942478,16.61055236,7.011927173,7.970188523,6.0268038,6.958156998,10.17532334,11.46093145,8.507263041,5.133878144,8.095341977,6.176359298,5.787810219,9.785939229,6.040275129,6.246712816,6,,1.8924,5.468985802,,
Sweden,SWE,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,4.954522934,4.846135207,4.92044405,4.1467966,19.31696095,13.91510731,21.31477205,24.81186229,32.55880234,32.99125032,28.95711062,26.71292867,27.83343815,18.72251635,15.12460709,17.02466366,21.15773173,36.43758452,40.40180233,74.19680097,57.56217665,54.2758393,57.73252047,71.67694113,57.54936573,115.4478797,126.7907462,103.6008512,68.45541528,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.620200827,0.112140707,78.89810904,276.0080334,236.5945437,0.158177792,0.28755306,6.687647522,0.121810922,0.029027576,0.018014772,0.015280395,0.030379747,1.511141467,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9345,,,
Syrian Arab Republic,SYR,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,8.81974634,13.21623592,11.14600709,9.932172528,7.863413728,20.87914195,10.85707024,16.64177762,40.49622285,30.36305228,61.9421995,29.86438458,28.83878636,33.7045785,12.69383538,58.35794694,38.50800275,39.65196521,47.67831922,31.67404486,35.89735067,43.31678865,85.92329217,68.56818694,75.85782297,121.3833149,192.3553437,184.6805035,169.61019,156.1800197,107.0389236,152.4132287,160.820153,402.8059663,216.4000643,168.3907437,173.5931811,178.3087981,225.7360305,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1876389,237.6709736,102.9591638,65.746371,130.382985,52.69535015,190.263064,100.1676808,107.4992577,84.30546864,87.30097933,74.24387409,74.67781355,62.89234468,97.421442,75.04353888,63.75268971,83.68195978,55.39788086,63.08595351,64.22573844,69.90217205,54.99484148,50.66284719,65.06579375,47.99400891,95.24952367,,
Togo,TGO,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.10793561,76.93740576,50.96259171,124.7339219,67.98542915,63.75650442,41.99798272,6.901557034,77.14269859,66.18674938,65.24898757,66.16303983,86.38865565,90.71746092,87.84417714,101.340233,72.50275578,69.21285251,57.19651806,102.840415,71.55530748,80.08845874,80.17880968,61.28225451,98.74274678,72.17021736,77.78619207,80.92072679,61.86799734,77.19412367,64.4918,88.61015611,,
Tajikistan,TJK,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,19.60565891,108.4728816,79.0967574,133.9889469,35.94431758,24.84467038,42.26030481,61.59569812,56.60973896,97.16646548,66.92447912,45.52083727,43.0668244,29.94141392,33.00699346,37.79377176,74.63625075,37.44216561,31.83734281,32.13451009,29.14776831,18.32235926,25.30670984,30.33926025,22.10224943,20.96625132,25.7500958,26.94099308,29.42546381,36.94926331,67.1935917,37.60497319,41.45867861,45.37183858,43.2704171,45.61042657,45.07466322,46.36205337,42.23445528,40.04737104,50.04903587,53.99646074,,,
Timor-Leste,TLS,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,9.677419355,5.295291123,8.976840152,,,,,,,,,,,,,,,,15.42989654,6.053025094,9.67038141,8.732117932,7.038097414,7.75896519,16.10323092,19.95375341,14.10588386,13.8499582,25.54712789,19.67126371,14.7503123,35.98048168,82.09023086,54.56107759,31.08840538,16.17304528,16.27688818,13.16403914,20.56835933,13.79505647,18.14617212,12.92659459,17.37743631,19.90781221,34.72812991,,
Tonga,TON,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02209273,2.393366892,36.63465755,68.65998611,140.580263,244.4381201,327.8998144,167.2622613,113.4721313,90.92988293,90.07581412,93.83976613,81.82560718,58.51096041,131.4074163,74.97802514,58.3291629,56.89605242,45.35481596,44.64383864,43.83025244,44.5721022,44.9514123,46.23523901,55.26454861,54.81196552,72.77424123,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,3.771558343,3.477915445,3.535326279,4.728056358,9.293216529,3.476876884,3.331916042,4.127173131,3.432153912,4.382529841,5.050733143,7.132591259,3.491194452,5.087504931,6.02461249,4.373851884,4.41501093,3.64562399,5.160642662,5.600528883,10.62360952,17.56042984,29.95999757,26.5408495,34.04043357,23.56038337,25.63885263,18.39422458,18.56143835,19.48858454,23.3735915,29.59276869,39.98610046,25.59225851,28.32231566,27.01909134,24.80943858,24.45206444,24.60500549,29.74360705,36.1766443,24.98902058,33.01373977,31.54662664,26.17779675,,
Trinidad and Tobago,TTO,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06904803,4.270911008,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.62305809,5.350848746,8.795683736,7.449560031,,,,,,,,,,,,17.23291378,10.8740764,,,,,,,,5.3823,,,
Turkiye,TUR,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.69823687,100.2866921,244.9903041,119.533647,71.50704403,169.9191484,60.31910865,238.080404,135.735727,188.5788108,143.5057547,149.0993713,124.8316783,140.7739022,114.1534148,188.1505319,134.9812594,133.3302551,183.2180233,113.8734907,191.1925596,168.2478034,185.1536644,168.5964753,165.7613576,247.7566825,187.942,365.7664797,,
Tuvalu,TUV,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023338585,2.073613271,1.791007285,,,,,,,,,,,,,,,,,,,0.285715167,,
Uganda,UGA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,UKR,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.297917084,4.590696365,,,,,,,,,,,
Upper middle income,UMC,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,3.771558343,3.477915445,4.268013123,14.73498807,16.06255499,10.70322836,5.077608563,6.475463112,7.077775108,9.642835292,8.776124343,14.10856011,9.752363379,12.06192308,20.9634082,17.41270186,31.43882265,26.45091881,41.38271965,32.68219957,20.96353814,42.39373518,46.63114918,32.73156028,62.89552674,39.5419078,38.72587613,36.24684735,60.74297026,48.75649128,54.22366872,88.27480439,147.1104497,127.8973181,115.0169328,112.8061825,80.94750159,110.2879298,124.5352268,324.2271884,181.0620971,138.034038,144.6472752,146.7563228,199.9255703,,
Uruguay,URY,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043062348,0.19379845,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,69.18292228,63.83631949,85.96411297,113.6346079,70.68861217,69.23149838,65.69032586,51.44352027,55.66511301,65.40392723,71.01846706,74.49095846,82.13546918,86.02992644,95.22275583,127.3278164,197.1309012,149.3426659,154.262692,112.4686992,117.0267341,151.71106,156.2768664,215.0987522,407.6304011,227.536848,208.438562,262.4276966,173.2852353,138.3293367,148.0280076,165.1478471,94.7188501,116.0784691,108.5126363,,,,
Uzbekistan,UZB,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.42893586,19.23334483,7.68834042,12.58106059,24.86504318,20.49530237,12.66758343,26.94320988,18.45297468,2.231380038,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.09445983,99.10680432,83.72403779,44.38863017,,30.94460736,56.96158475,40.42963193,36.89327277,35.01569054,39.8059055,22.2989,30.56785622,,
Vanuatu,VUT,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,54.16731117,51.90896665,64.18588956,89.46782522,63.79321815,59.79628343,68.90652526,44.76850469,45.80086699,51.77446852,58.17577922,55.98415844,59.21381091,76.3582849,87.90456195,93.63469451,144.3904878,121.8319199,119.9782274,90.77721477,94.6301911,108.3222311,112.9331901,146.9295306,249.6046777,142.8757071,129.9334082,152.3801439,106.7909758,98.74143178,109.1540186,158.7900078,101.6794525,100.0340684,104.3815199,,,,
Samoa,WSM,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,3.709429669,3.771558343,3.477915445,3.535326279,4.728056358,9.293216529,3.476876884,3.331916042,4.127173131,3.432153912,4.382529841,5.050733143,7.132591259,3.491194452,5.087504931,6.02461249,4.373851884,4.41501093,3.64562399,5.146645339,5.749282831,11.03058089,18.28771762,32.2085262,28.03535267,34.50884845,23.97908261,26.20152849,18.81458696,18.92986007,20.26418,24.42798297,31.11918357,41.97999967,27.22243738,29.9699078,28.6210853,24.99264644,24.63379899,26.30779993,31.79427076,38.36801946,25.73784596,34.09257047,33.1328,27.94333427,,
Zambia,ZMB,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051406674,1.225524073,1.59435598,0.458314383,2.080134532,,1.666666667,,0.862833322,0.132728882,0.441050256,0.407781722,,,,,0.643749195,,,,,,,,,,,
Zimbabwe,ZWE,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.491202448,10.26051866,6.546171541,6.444429764,16.21690269,8.394607202,8.174942801,,,,,,,,,,,,,,,,,,,,,,,
